collectId,collectName,time,collectYear,collectType,collectLevel,collectTexture,detailSize,num,source
16417,现代张聿光设色花鸟图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵94横43.5,1,征集购买
20001,现代陈佩秋设色花鸟立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵98横49,1,征集购买
23329,现代陈叔通楷书毛泽东“广昌路上”轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵90.8横42.7,1,接受捐赠
23585,现代陈之佛芙蓉双鸟图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵69横33,1,依法交换
14882,现代嵌锡片花卉纹黑漆盘,中华人民共和国,中华人民共和国,漆器,三级,"棉麻纤维,其他有机质,其他金属","口径26.7,底径14.5,高3.3",1,征集购买
15906,现代地契,中华人民共和国,中华人民共和国,档案文书,二级,纸,1、47.3*39；2、54*34；3、46*46,3,接受捐赠
17954,现代徐悲鸿垂柳四鹊图轴,中华人民共和国,中华人民共和国,书法、绘画,二级,纸,纵111.5  横54,1,征集购买
20002,现代谢稚柳设色松树立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵130横65.5,1,征集购买
23330,现代邓初民行书毛泽东“为女民兵题照”轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵106.3横36.8,1,接受捐赠
23586,现代陈之佛寒天野鸟图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵91.1横33.4,1,依法交换
14883,现代彩绘花卉纹黑漆圆盒,中华人民共和国,中华人民共和国,漆器,三级,"棉麻纤维,其他有机质","口径14.8,底径10.5,高6.2",1,征集购买
16419,现代叶丰设色花卉图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵74横37.5,1,征集购买
20003,现代柳村设色枇杷立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵89.5横48,1,征集购买
20771,现代齐良巳设色东方朔图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵164.1横38.5,1,征集购买
23331,现代许德珩行书毛泽东七律轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵95.7横43,1,接受捐赠
23587,现代宋惠民油画阳光下的恋情,中华人民共和国,中华人民共和国,书法、绘画,三级,丝,纵67横80,1,接受捐赠
14884,现代嵌锡片花卉纹黑漆高足罐,中华人民共和国,中华人民共和国,漆器,三级,"棉麻纤维,其他有机质,其他金属","口径10.5,高17.5",1,征集购买
16420,现代沈迈士设色枇杷图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵55横32,1,征集购买
18980,现代叶浅予设色西藏高原之舞图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵137  横68.4,1,征集购买
20004,现代何水法设色荷花立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵103横34.5,1,征集购买
23332,现代叶圣陶行书毛泽东“沁园春雪”轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵43.5横67.7,1,接受捐赠
23588,任梦璋油画福陵雪,中华人民共和国,中华人民共和国,书法、绘画,三级,丝,139*118.8,1,接受捐赠
14885,现代胭脂红漆荷花式盒,中华人民共和国,中华人民共和国,漆器,三级,"木,其他有机质","口径8.5,腹径11.7,底径7.3,高10.1",1,征集购买
20005,现代何水法设色凌霄花立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵104横34.5,1,征集购买
23333,现代潘天寿行书毛泽东诗词卷,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵22.2横134,1,接受捐赠
23589,伏拉基米尔油画“贝加尔湖”,中华人民共和国,中华人民共和国,书法、绘画,三级,丝,59.6*45,1,征集购买
7718,现代宋光葆花鸟册,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵24.3 横34,12,旧藏
14886,现代嵌锡片花蝶纹胭脂红漆瓶,中华人民共和国,中华人民共和国,漆器,三级,"棉麻纤维,其他有机质,其他金属","口径10.7,腹径18.1,底径10.3,高23.2",1,征集购买
20006,现代何水法设色牡丹立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵69横34,1,征集购买
23334,现代于立群行书毛泽东“冬雪”轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵135.5横33.2,1,接受捐赠
23590,库兹米娜油画“伊尔库兹克街道”,中华人民共和国,中华人民共和国,书法、绘画,三级,丝,83.7*58,1,征集购买
14887,现代仿木纹漆瓶,中华人民共和国,中华人民共和国,漆器,三级,"木,其他有机质","口径7.5,腹径12.8,底径8.4,高24.7",1,征集购买
15399,现代半脱胎釉下彩牵牛花瓷酒具,中华人民共和国,中华人民共和国,瓷器,三级,瓷,壶通高17.4  底径5.6,22,征集购买
20007,现代何水法设色花卉立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵75.7横45,1,征集购买
20775,现代陈年设色菊花图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵92.4横27.4,1,征集购买
23335,现代田汉草书毛泽东“和柳亚子先生”轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵99.3横42.3,1,接受捐赠
23591,库兹米尔油画伊利娜,中华人民共和国,中华人民共和国,书法、绘画,三级,丝,89.8*50,1,征集购买
14888,现代仿木纹漆罐,中华人民共和国,中华人民共和国,漆器,三级,"木,其他有机质","口径8,腹径10.6,底径7,高9.6",1,征集购买
15400,现代粉釉描金花朵花式瓷咖啡具,中华人民共和国,中华人民共和国,瓷器,三级,瓷,壶通高18.8  底径7.1,15,征集购买
16424,现代应野平云山烟树横幅,中华人民共和国,中华人民共和国,书法、绘画,三级,丝,纵32.5横61,1,征集购买
20008,现代诸乐三设色紫藤立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵103横34,1,征集购买
23336,现代田汉草书毛泽东“和郭沫若同志”轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵96.3横42.2,1,接受捐赠
23592,现代田野油画,中华人民共和国,中华人民共和国,书法、绘画,三级,丝,49.5*70.8,1,征集购买
7465,现代林凤眠菊花图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵33.1 横34,1,旧藏
14889,现代嵌银丝花卉纹黑漆长方盒,中华人民共和国,中华人民共和国,漆器,三级,"木,其他有机质,银","长11.8,宽10.3,高8.1",1,征集购买
15401,现代天青地堆云鹤瓷茶具,中华人民共和国,中华人民共和国,瓷器,三级,瓷,壶通高18.8  底径7.1,9,征集购买
16425,现代陆小曼渔人晚息图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵50横42.5,1,征集购买
20009,现代沙孟海草书毛主席诗词《十六字令》立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵138横69,1,征集购买
23337,现代老舍行书毛泽东“会昌”轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,"纵35.6,横40.1",1,接受捐赠
7466,现代徐悲鸿等合作墨竹图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵77 横27.7,1,旧藏
14890,现代嵌银丝双燕花卉纹红木方盒,中华人民共和国,中华人民共和国,竹木雕,三级,"木,银","长12.6,宽10.1,高4.2",1,征集购买
15402,现代浮彫楼阁人物方砖,中华人民共和国,中华人民共和国,石器、石刻、砖瓦,三级,砖瓦,大48.3x48.3 厚11.7 小33.3x39.5 厚9.3,2,征集购买
18986,现代关山月岭南农村图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵 106  横40.7,1,征集购买
20010,现代沙孟沙海草书古诗立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵137横34,1,征集购买
23338,现代严济慈行书毛泽东“到韶山”立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,"纵109,横76",1,接受捐赠
7467,现代王青芳鲤鱼图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵67.5 横33.4,1,旧藏
14891,现代嵌金银丝荷花芦雁纹红木盒,中华人民共和国,中华人民共和国,竹木雕,三级,"木,银","长17.1,宽11.8,高6.7",1,征集购买
16427,现代拱德邻行书七绝诗轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵80横28,1,征集购买
20011,现代沙孟海草书叶剑英五言诗立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵130横49,1,征集购买
23339,现代严济慈行书毛泽东“清平乐 会昌”立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,"纵104,横61",1,接受捐赠
7468,现代齐白石螃蟹图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵98.7 横33.3,1,旧藏
7724,现代徐燕荪运甓轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵102.2 横40,1,旧藏
14892,现代嵌金银丝狮球纹红木盒,中华人民共和国,中华人民共和国,竹木雕,三级,"木,银","口径26.6,高7.9",1,征集购买
16428,现代黄西爽行书杜诗轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵45横66,1,征集购买
18988,现代娄师白花鸟图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵 131  横48.1,1,征集购买
20012,现代陆维钊录书“世上无难事只要肯登攀”轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵155横48,1,接受捐赠
23340,现代于立群行书毛泽东“答友人”轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵103横21.8,1,接受捐赠
7469,现代刘咸荣行书轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵76.9 横25.5,1,旧藏
7725,现代蒋兆和人物轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵108 横54.8,1,旧藏
14893,现代湘绣韶山毛泽东同志故居横幅,中华人民共和国,中华人民共和国,织绣,二级,丝,"1.纵111.6,横372.5",1,征集购买
20013,现代赵冷月隶书毛主席《七律吊罗荣桓同志》立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵137横68.5,1,征集购买
23341,现代于立群隶书毛泽东“咏梅”轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵130.5横65.3,1,接受捐赠
7470,现代汪慎生玫瑰双鸽图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵72.7 横48.3,1,旧藏
14894,现代湘绣齐白石画葡萄立幅,中华人民共和国,中华人民共和国,织绣,二级,丝,"1.纵75.3,横46.8",1,征集购买
20014,现代赵冷月行书叶副主席七言诗立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵137横63.5,1,征集购买
23342,现代朱光行书毛泽东“人民解放军占领南京”立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,"纵134,横68.6",1,接受捐赠
14895,现代湘绣丝瓜飞鸟立幅,中华人民共和国,中华人民共和国,织绣,二级,丝,"1.纵105.6,横45",1,征集购买
20015,现代单晓天隶书七言联,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵138横28.8,2,征集购买
22319,现代沈定庵行书苏轼承天寺记轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵133.9 横21.4,1,接受捐赠
23343,现代朱光行书毛泽东“六盘山”立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,"纵96,横41.5",1,接受捐赠
7472,现代陈年花卉图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵97.5 横36.4,1,旧藏
14896,现代戳纱博古花果立幅,中华人民共和国,中华人民共和国,织绣,二级,丝,"1.纵84,横57.5",1,征集购买
18992,现代齐白石荔枝墨鸽图轴,中华人民共和国,中华人民共和国,书法、绘画,二级,纸,纵103，横34.7,1,征集购买
20016,现代单晓天隶书朱德七言诗立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵137横59.5,1,征集购买
22320,现代沈定庵草书轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵274.6 横39.4,1,接受捐赠
23344,现代华罗庚行书毛泽东“到韶山”立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,"纵101,横31.5",1,接受捐赠
7729,现代陈年诸家山水轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵59.2 横76.5,1,旧藏
14897,现代黄缎网扣花卉台布,中华人民共和国,中华人民共和国,织绣,二级,丝,"1.纵104,横104",1,征集购买
18993,现代齐白石岑课子图图轴,中华人民共和国,中华人民共和国,书法、绘画,二级,纸,纵135.5，横34.4,1,征集购买
20017,现代单晓天篆书叶副主席诗立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵137横69.5,1,征集购买
22321,现代吕迈篆书五言诗联,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵135.6 横33.3,2,接受捐赠
22833,现代于非闇行书毛泽东长征诗轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵49横59.7,1,接受捐赠
23345,现代朱学范行书毛泽东“为女民兵题照”立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,"纵65,横33.3",1,接受捐赠
14898,现代湘绣花蝶床单,中华人民共和国,中华人民共和国,织绣,二级,丝,"1.纵226.3,横223.5",1,征集购买
20018,现代单晓天隶书周总理诗轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵137横69.5,1,征集购买
22322,现代吕迈大年图轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵45.5 横67.8,1,接受捐赠
23346,现代邵力子行书毛泽东“到韶山”立轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,"纵57.5,横28",1,接受捐赠
7475,现代沈枢小楷离骚轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵82.3 横32.5,1,旧藏
7731,现代张泽画虎轴,中华人民共和国,中华人民共和国,书法、绘画,三级,纸,纵136.6 横47.3,1,旧藏
14899,现代缂丝石榴、蔷薇、白头翁立幅,中华人民共和国,中华人民共和国,织绣,二级,丝,"1.纵71.4,横38.5",1,征集购买
