collectID,名称,年代,年代备注,类型,图片,详情,博物馆
24915,十九世纪银累丝镀金镶牙核雕手饰,清,十九世纪,金银器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698391244553.jpg,https://www.gdmuseum.com/cn/col49/149177,广东博物馆
24916,十九世纪玳瑁浮通雕人物图圆盖盒,清,十九世纪,,https://www.gdmuseum.com/upload/cn/image/2023-10/1698390988464.jpg,https://www.gdmuseum.com/cn/col49/149176,广东博物馆
24917,清玳瑁浮雕市井人物图长方四足饰盒,清,清·中期,,https://www.gdmuseum.com/upload/cn/image/2023-10/1698390802606.jpg,https://www.gdmuseum.com/cn/col49/149175,广东博物馆
24918,约1870年银锤胎留白盾形徽章纹梅竹图名片盒,清,约1870年,金银器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698390255163.jpg,https://www.gdmuseum.com/cn/col49/149174,广东博物馆
24919,约1900年宏兴制外销龙纹花插,清,清末,金银器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698390005597.jpg,https://www.gdmuseum.com/cn/col49/149173,广东博物馆
24920,十九世纪珍珠母水粉画,清,十九世纪,,https://www.gdmuseum.com/upload/cn/image/2023-10/1698376357802.jpg,https://www.gdmuseum.com/cn/col49/149172,广东博物馆
24921,清珐琅珍珠地怀表,清,,珐琅器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698376286657.jpg,https://www.gdmuseum.com/cn/col49/149171,广东博物馆
24922,当代岭南佳果工艺摆件（荔枝）,中华人民共和国,,石器、石刻、砖瓦,https://www.gdmuseum.com/upload/cn/image/2023-10/1698376044273.jpg,https://www.gdmuseum.com/cn/col49/149170,广东博物馆
24923,唐岭南采访使银五十两一定,唐,,钱币,https://www.gdmuseum.com/upload/cn/image/2023-10/1698374842953.jpg,https://www.gdmuseum.com/cn/col49/149169,广东博物馆
24924,银铤,宋,,钱币,https://www.gdmuseum.com/upload/cn/image/2023-10/1698371025027.jpg,https://www.gdmuseum.com/cn/col49/149168,广东博物馆
24925,战国郢爰金币,战国,,钱币,https://www.gdmuseum.com/upload/cn/image/2023-10/1698308734804.jpg,https://www.gdmuseum.com/cn/col49/149167,广东博物馆
24926,政和通宝,北宋,北宋 ( 公元 960-1127 年 ),钱币,https://www.gdmuseum.com/upload/cn/image/2023-10/1698308583036.jpg,https://www.gdmuseum.com/cn/col49/149166,广东博物馆
24927,绍圣元宝,北宋,北宋 ( 公元 960-1127 年 ),钱币,https://www.gdmuseum.com/upload/cn/image/2023-10/1698308428171.jpg,https://www.gdmuseum.com/cn/col49/149165,广东博物馆
24928,熙宁元宝,北宋,北宋，宋神宗赵琐,钱币,https://www.gdmuseum.com/upload/cn/image/2023-10/1698308233190.jpg,https://www.gdmuseum.com/cn/col49/149164,广东博物馆
24929,天圣元宝,北宋,北宋1022-1031,钱币,https://www.gdmuseum.com/upload/cn/image/2023-10/1698308009731.jpg,https://www.gdmuseum.com/cn/col49/149163,广东博物馆
24930,清客家金漆木雕加彩人物故事挂屏,清,,竹木雕,https://www.gdmuseum.com/upload/cn/image/2023-10/1698307906908.jpg,https://www.gdmuseum.com/cn/col49/149162,广东博物馆
24931,人物菱形荐盒,,,竹木雕,https://www.gdmuseum.com/upload/cn/image/2023-10/1698307739305.jpg,https://www.gdmuseum.com/cn/col49/149161,广东博物馆
24932,文天祥像（拓片）,近现代,,碑帖拓本,https://www.gdmuseum.com/upload/cn/image/2023-10/1698305048905.jpg,https://www.gdmuseum.com/cn/col49/149160,广东博物馆
24933,宋·苏轼书惠州合江楼诗拓,近现代,,碑帖拓本,https://www.gdmuseum.com/upload/cn/image/2023-10/1698304817499.jpg,https://www.gdmuseum.com/cn/col49/149159,广东博物馆
24934,清·韩愈像拓片,近现代,,碑帖拓本,https://www.gdmuseum.com/upload/cn/image/2023-10/1698304432301.jpg,https://www.gdmuseum.com/cn/col49/149158,广东博物馆
24935,明嘉靖真武铜像,明,明·嘉靖（公元1522-1566年）,雕塑、造像,https://www.gdmuseum.com/upload/cn/image/2023-10/1698304355730.jpg,https://www.gdmuseum.com/cn/col49/149157,广东博物馆
24936,汉云纹铜车軎,汉,,铜器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698304203544.jpg,https://www.gdmuseum.com/cn/col49/149156,广东博物馆
24937,汉兽首形铜盖弓帽,汉,,铜器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698304005808.jpg,https://www.gdmuseum.com/cn/col49/149155,广东博物馆
24938,清乾隆二十二年“广州镶红旗满州佐领图记”铜印,清,清·乾隆（公元1736-1795年）,玺印符牌,https://www.gdmuseum.com/upload/cn/image/2023-10/1698303459890.jpg,https://www.gdmuseum.com/cn/col49/149154,广东博物馆
24939,约1774—1852年乔治钱纳利绘疍家女,清,约1774—1852年,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698303301755.jpg,https://www.gdmuseum.com/cn/col49/149153,广东博物馆
24940,煜呱风格绘十三行,清,1850年代晚期,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698303149481.jpg,https://www.gdmuseum.com/cn/col49/149152,广东博物馆
24941,广州画家绘家禽腊味档,清,约1820年,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698302895242.jpg,https://www.gdmuseum.com/cn/col49/149151,广东博物馆
24942,安东尼奥巴普斯塔绘广州河南水乡,清,1826-1896年,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698302833904.jpg,https://www.gdmuseum.com/cn/col49/149150,广东博物馆
24943,安东尼奥巴普斯塔绘广州街景,清,1826-1896年,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698302526628.jpg,https://www.gdmuseum.com/cn/col49/149149,广东博物馆
24944,中国画家作广州城北门风光,清,约1860年,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698302274856.jpg,https://www.gdmuseum.com/cn/col49/149148,广东博物馆
24945,珠江河道上的英国船,清,19世纪,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698302104093.jpg,https://www.gdmuseum.com/cn/col49/149147,广东博物馆
24946,舢板船上的妇女,清,1870年,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698136790108.jpg,https://www.gdmuseum.com/cn/col49/149144,广东博物馆
24947,缉私船,清,1850年,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698136695289.jpg,https://www.gdmuseum.com/cn/col49/149143,广东博物馆
24948,通草画刑罚、游船、花鸟图等图册,清,清·晚期,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698136608743.jpg,https://www.gdmuseum.com/cn/col49/149142,广东博物馆
24949,通草画珠江、澳门、广州、虎门图,清,清·晚期,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698136431022.jpg,https://www.gdmuseum.com/cn/col49/149141,广东博物馆
24950,清阮元行楷轴,清,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698136288328.jpg,https://www.gdmuseum.com/cn/col49/149140,广东博物馆
24951,清屈大均诗稿页,清,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698135052093.jpg,https://www.gdmuseum.com/cn/col49/149139,广东博物馆
24952,明袁崇焕行书轴,明,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698134544614.jpg,https://www.gdmuseum.com/cn/col49/149138,广东博物馆
24953,清林则徐、邓廷桢书札册,清,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698134417158.jpg,https://www.gdmuseum.com/cn/col49/149137,广东博物馆
24954,近代梁启超尺牍卷,近代,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698134066094.jpg,https://www.gdmuseum.com/cn/col49/149136,广东博物馆
24955,康有为行书轴,近代,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698133903347.jpg,https://www.gdmuseum.com/cn/col49/149135,广东博物馆
24956,明海瑞草书轴,明,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698133674651.jpg,https://www.gdmuseum.com/cn/col49/149134,广东博物馆
24957,近代康有为草书册,近代,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698133522945.jpg,https://www.gdmuseum.com/cn/col49/149133,广东博物馆
24958,清左雄东坡赏荔图轴,清,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698133369498.jpg,https://www.gdmuseum.com/cn/col49/149132,广东博物馆
24959,肖晨葛洪移居图,清,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-10/1698133212131.jpg,https://www.gdmuseum.com/cn/col49/149131,广东博物馆
24960,清嘉庆广彩航海图纹盖罐,清,清·嘉庆（公元1796-1820年）,瓷器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698132962175.jpg,https://www.gdmuseum.com/cn/col49/149130,广东博物馆
24961,清乾隆青花广彩徽章纹花口盘,清,清·乾隆（公元1736-1795年）,瓷器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698132527685.png,https://www.gdmuseum.com/cn/col49/149129,广东博物馆
24962,清乾隆广彩徽章纹花口盘,清,清·乾隆（公元1736-1795年）,瓷器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698132041056.png,https://www.gdmuseum.com/cn/col49/149128,广东博物馆
24963,清乾隆广彩天使图盘,清,清·乾隆（公元1736-1795年）,瓷器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698115898383.jpg,https://www.gdmuseum.com/cn/col49/149127,广东博物馆
24964,清乾隆广彩英国罗斯伯爵徽章纹大盘,清,清·乾隆（公元1736-1795年）,瓷器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698115604730.jpg,https://www.gdmuseum.com/cn/col49/149126,广东博物馆
24965,清乾隆广彩英国萨里郡黑斯尔米尔镇镇长徽章纹盘,清,清·乾隆（公元1736-1795年）,瓷器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698115347063.png,https://www.gdmuseum.com/cn/col49/149125,广东博物馆
24966,唐水车窑青釉双耳大口罐,唐,,瓷器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698114944949.jpg,https://www.gdmuseum.com/cn/col49/149124,广东博物馆
24967,唐长沙窑釉下彩绘壶,唐,,瓷器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698110774076.jpg,https://www.gdmuseum.com/cn/col49/149123,广东博物馆
24968,民国德化观音立像,民国,民国(1912—1949 年 ),瓷器,https://www.gdmuseum.com/upload/cn/image/2023-10/1698109965939.jpg,https://www.gdmuseum.com/cn/col49/149122,广东博物馆
24969,十八世纪黄绸西洋人物、花鸟纹床罩,清,18世纪,织绣,https://www.gdmuseum.com/upload/cn/image/2023-10/1697684696851.jpg,https://www.gdmuseum.com/cn/col49/149121,广东博物馆
24970,十八世纪米色绸缎“生命之树”床罩,清,18世纪（约1730年）,织绣,https://www.gdmuseum.com/upload/cn/image/2023-10/1697684580341.jpg,https://www.gdmuseum.com/cn/col49/149120,广东博物馆
24971,十八世纪上半期米黄色绸缎广绣美人鱼、花鸟纹床围,清,18世纪上半期,织绣,https://www.gdmuseum.com/upload/cn/image/2023-10/1697684490444.jpg,https://www.gdmuseum.com/cn/col49/149119,广东博物馆
24972,清广彩山水盘,清,,,https://www.gdmuseum.com/upload/cn/image/2023-10/1696998002826.jpg,https://www.gdmuseum.com/cn/col49/149118,广东博物馆
24973,清同治广彩开窗人物纹烛台,清,清·同治 (公元1862—1874 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-10/1696993266479.jpg,https://www.gdmuseum.com/cn/col49/149117,广东博物馆
24974,清雍正广彩山水人物纹盘,清,清·雍正（公元1722—1735 年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1696992629402.jpg,https://www.gdmuseum.com/cn/col49/149116,广东博物馆
24975,2002年余培绘制“广彩开窗人物直筒瓶”,中华人民共和国,2002 年,,https://www.gdmuseum.com/upload/cn/image/2023-10/1696992513451.jpg,https://www.gdmuseum.com/cn/col49/149115,广东博物馆
24976,1985年广彩大观园双狮耳大瓶,中华人民共和国,1985年,,https://www.gdmuseum.com/upload/cn/image/2023-10/1696992397688.jpg,https://www.gdmuseum.com/cn/col49/149114,广东博物馆
24977,1985年广彩开光仕女带座灯罩,中华人民共和国,1985年,,https://www.gdmuseum.com/upload/cn/image/2023-10/1696992264442.jpg,https://www.gdmuseum.com/cn/col49/149113,广东博物馆
24978,清乾隆广彩纹章纹镂空双耳高足盖罐,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1696992138376.jpg,https://www.gdmuseum.com/cn/col49/149112,广东博物馆
24979,清乾隆广彩人物故事图带盖奖杯,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1696991973479.jpg,https://www.gdmuseum.com/cn/col49/149111,广东博物馆
24980,清同治广彩开窗人物纹烛台,清,清·同治 (公元1862—1874 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-10/1696991790892.jpg,https://www.gdmuseum.com/cn/col49/149110,广东博物馆
24981,清嘉庆广彩开光人物故事图大碗,清,清·嘉庆（公元1796-1820年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1696991604682.jpg,https://www.gdmuseum.com/cn/col49/149109,广东博物馆
24982,清乾隆青花广彩人物纹花觚,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1696991443904.jpg,https://www.gdmuseum.com/cn/col49/149108,广东博物馆
24983,清雍正广彩瓣口花卉盘,清,清·雍正（公元1722—1735 年）,瓷器,https://www.gdmuseum.com/upload/cn/image/2023-10/1696989943612.jpg,https://www.gdmuseum.com/cn/col49/149107,广东博物馆
24984,民初广彩六龙花鸟纹碗,民国,民国初期,瓷器,https://www.gdmuseum.com/upload/cn/image/2023-10/1696989704881.jpg,https://www.gdmuseum.com/cn/col49/149106,广东博物馆
24985,近代广彩群鹿图瓷板,清后期至民国,,,https://www.gdmuseum.com/upload/cn/image/2023-10/1696989502662.jpg,https://www.gdmuseum.com/cn/col49/149105,广东博物馆
24986,清居廉杂画册,清,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-09/1694508719515.jpg,https://www.gdmuseum.com/cn/col49/149101,广东博物馆
24987,清伊秉绶云泉山馆记册,清,,书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-09/1694501869382.jpg,https://www.gdmuseum.com/cn/col49/149100,广东博物馆
24988,郑苌林间煖酒烧红叶扇面,民国,民国(1912—1949 年 ),书法、绘画,https://www.gdmuseum.com/upload/cn/image/2023-09/1694501235072.jpg,https://www.gdmuseum.com/cn/col49/149099,广东博物馆
24989,宋潮州窑白釉刻花莲瓣口罐 ,宋,,瓷器,https://www.gdmuseum.com/upload/cn/image/2023-08/1693465124394.jpg,https://www.gdmuseum.com/cn/col49/149098,广东博物馆
24990,清乾隆广彩锦地开光人物碗 ,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-08/1693464432790.jpg,https://www.gdmuseum.com/cn/col49/149097,广东博物馆
24991,宋潮州窑白釉罐 ,宋,,,https://www.gdmuseum.com/upload/cn/image/2023-08/1693446618423.jpg,https://www.gdmuseum.com/cn/col49/149095,广东博物馆
24992,清雍正广彩折枝花卉纹花口盘 ,清,清·雍正（公元1722—1735 年）,,https://www.gdmuseum.com/upload/cn/image/2023-08/1693445959234.jpg,https://www.gdmuseum.com/cn/col49/149094,广东博物馆
24993,六朝青釉划莲花碟 ,六朝,,,https://www.gdmuseum.com/upload/cn/image/2023-08/1693443305985.jpg,https://www.gdmuseum.com/cn/col49/149093,广东博物馆
24994,清嘉庆青花山石、树木翠鸟碗,清,清·嘉庆（公元1796-1820年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697512806645.jpg,https://www.gdmuseum.com/cn/col49/148988,广东博物馆
24995,明万历青花麒麟杂宝紋盖盒,明,明·万历（公元1573-1620年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697512858219.jpg,https://www.gdmuseum.com/cn/col49/148987,广东博物馆
24996,明万历青花缠枝牡丹双凤纹“万福攸同”款大碗,明,明·万历（公元1573-1620年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697512896317.jpg,https://www.gdmuseum.com/cn/col49/148986,广东博物馆
24997,明万历青花团花纹“福”款碗,明,明·万历（公元1573-1620年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697513022296.jpg,https://www.gdmuseum.com/cn/col49/148985,广东博物馆
24998,清青花山水人物纹杯,清,清·光绪,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697513402551.jpg,https://www.gdmuseum.com/cn/col49/148984,广东博物馆
24999,清青花山水人物纹碟,清,清·雍正（公元1722—1735 年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697513446705.jpg,https://www.gdmuseum.com/cn/col49/148983,广东博物馆
25000,清青花串珠双喜纹盖盅,清,清·中期,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697513482798.jpg,https://www.gdmuseum.com/cn/col49/148982,广东博物馆
25001,清青花缠枝莲花卉纹碗,清,清·中期,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697513522543.jpg,https://www.gdmuseum.com/cn/col49/148981,广东博物馆
25002,明青花莲池鸳鸯纹克拉克盘,明,明·万历（公元1573-1620年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697767951695.jpg,https://www.gdmuseum.com/cn/col49/148980,广东博物馆
25003,明青花花鸟纹克拉克盘,明,明·万历（公元1573-1620年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697767999026.jpg,https://www.gdmuseum.com/cn/col49/148979,广东博物馆
25004,清青花折枝莲纹盘,清,清·中期,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697768028594.jpg,https://www.gdmuseum.com/cn/col49/148978,广东博物馆
25005,明万历漳州窑青花缠枝花卉纹瓷瓶,明,明·万历（公元1573-1620年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697768091878.jpg,https://www.gdmuseum.com/cn/col49/148977,广东博物馆
25006,明万历漳州窑青花菊花纹“天”字瓷盘,明,明·万历（公元1573-1620年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697768129632.jpg,https://www.gdmuseum.com/cn/col49/148976,广东博物馆
25007,明道教人物铜像,明,明·嘉靖（公元1522-1566年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697768174576.jpg,https://www.gdmuseum.com/cn/col49/148975,广东博物馆
25008,清乾隆青花开光斗鸡图花浇,清,清·雍正（公元1722—1735 年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697768214786.jpg,https://www.gdmuseum.com/cn/col49/148974,广东博物馆
25009,明成化款斗彩鸡缸杯,明,明·成化（公元1465-1487年）,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697768248645.jpg,https://www.gdmuseum.com/cn/col49/148973,广东博物馆
25010,明（十五世纪）越南青花花卉四系小罐,外国文物,越南·15世纪,,https://www.gdmuseum.com/upload/cn/image/2023-10/1697770274882.jpg,https://www.gdmuseum.com/cn/col49/148972,广东博物馆
